,mean_speed,mean_speed,persistence,persistence,displacement,displacement
,mean,std,mean,std,mean,std
distance_bin,,,,,,
Nearest,7.381960551469086,3.0098386265790418,0.5284173253221949,0.18948703433854702,148.0736921964532,79.00318556266956
Near,6.450864140255019,2.734739483801545,0.6349176257285982,0.18156222335467898,171.62918635389457,75.92193782179659
Far,5.811466963667096,2.5300232607959843,0.6274387346980659,0.18340417270301698,156.54464333515608,58.55870439439179
Farthest,7.65590922832282,5.154603953648489,0.5647429566379706,0.25592747629632545,103.06932087039084,50.5232117439573
