track_id,frame,x,y,z
10,25,744.3788841807909,10.998587570621469,0.0
10,26,742.6077554064132,10.250932140193886,0.0
10,27,740.9665880503144,9.238600628930817,0.0
10,28,739.4876181166504,10.216845878136201,0.0
10,29,739.2647448641485,9.53976143141153,0.0
10,30,742.8261367353615,9.932122996401702,0.0
10,31,748.5422824302135,6.697044334975369,0.0
10,32,752.782693377852,4.571786310517529,0.0
10,33,757.0528888888888,2.5693333333333332,0.0
10,34,760.7467532467532,1.898268398268398,0.0
10,35,761.5304414003044,1.3203957382039575,0.0
11,0,963.3327586206897,55.62988505747126,0.0
11,1,966.4325842696629,44.946227929374,0.0
11,2,973.4051282051282,34.47076923076923,0.0
11,3,978.3070512820514,24.851923076923075,0.0
11,4,975.942904290429,17.325082508250823,0.0
11,5,969.1880992667794,10.670896785109983,0.0
11,6,969.0156075808251,9.004459308807135,0.0
11,7,967.6820040899795,9.073278800272664,0.0
11,8,970.8587374903772,5.926481909160892,0.0
11,9,967.7420814479638,4.503016591251885,0.0
11,10,964.0478105451296,5.028150134048257,0.0
11,11,967.4213836477987,3.2358490566037736,0.0
12,2,804.3678362573099,35.4812865497076,0.0
12,3,797.9285714285714,31.43528693528694,0.0
12,4,791.6898907103825,26.23633879781421,0.0
12,5,792.5447870778266,18.950807635829662,0.0
12,6,779.6249137336093,14.262594893029675,0.0
13,1,819.6713615023474,35.26877934272301,0.0
13,2,828.4745845552296,34.7336265884653,0.0
13,3,815.9980620155038,34.957364341085274,0.0
13,4,810.0688622754491,29.535928143712574,0.0
13,5,806.7907801418439,35.92553191489362,0.0
13,6,794.0241730279898,31.874045801526716,0.0
13,7,791.5987654320988,21.26234567901235,0.0
13,8,801.634892086331,19.0515587529976,0.0
13,9,790.3296568627451,15.857843137254902,0.0
13,10,782.0874769797422,13.951197053406998,0.0
13,11,777.9512061403508,8.264254385964913,0.0
13,12,772.4784946236558,4.557123655913979,0.0
13,13,767.3908819133034,3.5687593423019432,0.0
14,0,1007.5766666666667,39.265,0.0
14,1,1000.0636172450053,38.860672975814936,0.0
14,2,1007.4887869520896,45.80173292558614,0.0
14,3,1012.3102016607355,32.71826809015421,0.0
14,4,1014.5559284116332,22.921700223713646,0.0
14,5,1007.0111706881145,33.21134941912422,0.0
14,6,1006.7608695652174,31.004958047292142,0.0
14,7,1006.4869869869871,27.244744744744743,0.0
15,0,874.2999108734404,60.419340463458106,0.0
15,1,874.5666666666667,47.77008547008547,0.0
15,2,870.129365079365,52.250793650793646,0.0
15,3,867.5909090909091,43.42094861660079,0.0
15,4,863.4527508090615,50.11165048543689,0.0
15,5,861.5355635925257,39.630801687763714,0.0
15,6,856.5744389709906,34.85632183908046,0.0
15,7,855.4343026386646,28.086968228325254,0.0
15,8,849.6368078175896,22.5157437567861,0.0
15,9,842.8817034700315,23.54837013669821,0.0
15,10,839.208527131783,25.15064599483204,0.0
15,11,831.8888888888889,20.66916916916917,0.0
15,12,828.2626262626262,19.94500561167228,0.0
15,13,822.8187090267271,16.078416540595057,0.0
15,14,817.219660837308,14.59962904080551,0.0
15,15,809.4009584664536,13.70234291799787,0.0
15,16,800.9201149425288,12.244827586206897,0.0
15,17,793.1394822006472,7.4553398058252425,0.0
15,18,787.4962292609351,6.266968325791855,0.0
15,19,785.3480786416443,4.224754244861483,0.0
15,20,780.0920634920635,4.277777777777778,0.0
15,21,782.6471215351812,5.051528073916133,0.0
15,22,781.5672328379335,5.416489738145788,0.0
15,23,776.6276102088167,3.9818252126836815,0.0
15,24,773.7313725490196,2.3588235294117648,0.0
16,1,813.9016260162603,50.85121951219512,0.0
16,2,805.0820895522388,50.31923714759535,0.0
16,3,800.8990147783251,47.0303776683087,0.0
16,4,796.0166666666667,41.0,0.0
16,5,806.5701754385965,49.90510366826156,0.0
16,6,797.8866666666667,54.75098039215687,0.0
16,7,804.1509433962265,50.64716981132076,0.0
16,8,800.1783139212424,52.39351081530782,0.0
16,9,799.7643124665597,57.94836811128946,0.0
16,10,793.2007874015748,54.848031496062994,0.0
16,11,785.3253715498938,46.00796178343949,0.0
16,12,780.9782608695652,39.02388620504562,0.0
16,13,776.0522552255226,35.85533553355335,0.0
16,14,774.5142180094787,35.25987361769352,0.0
16,15,762.5820424555365,29.662937464142285,0.0
16,16,753.3946488294314,28.707357859531772,0.0
16,17,744.4717291255753,28.192965154503618,0.0
16,18,739.2433862433862,28.53769841269841,0.0
16,19,732.0115207373271,26.87711213517665,0.0
16,20,726.8935289691497,27.227614747930776,0.0
16,21,726.4327902240326,27.947386286490154,0.0
16,22,719.8637592968221,27.70554428668019,0.0
16,23,717.3201581027668,27.85375494071146,0.0
16,24,714.4221789883269,27.738002594033723,0.0
16,25,712.1227390180878,28.322351421188632,0.0
16,26,707.3833333333333,29.445238095238093,0.0
16,27,703.3943833943833,31.7014652014652,0.0
16,28,699.9442344045368,31.046313799621927,0.0
16,29,700.2101990049752,26.95771144278607,0.0
16,30,701.439393939394,25.78787878787879,0.0
16,31,703.336216839677,22.34832756632065,0.0
16,32,706.347244953628,18.105019094380797,0.0
16,33,707.3818695428864,13.433230611196713,0.0
16,34,706.7660455486542,9.952380952380953,0.0
16,35,705.5845689181768,6.0431081823174075,0.0
16,36,704.6480671043034,4.506564551422319,0.0
16,37,703.8372703412073,2.4921259842519685,0.0
17,0,850.5148401826484,59.29566210045662,0.0
17,1,840.2952380952381,60.39455782312925,0.0
17,2,832.7332707942463,53.39493433395872,0.0
17,3,829.1682242990654,49.67056074766355,0.0
17,4,823.4389558232932,47.16184738955823,0.0
17,5,819.7636494252873,44.736350574712645,0.0
17,6,812.3793309438471,43.24551971326165,0.0
17,7,805.6151761517616,34.304200542005425,0.0
17,8,796.7706883217325,39.10092807424594,0.0
18,0,859.1954022988506,47.09961685823755,0.0
18,1,860.1360677083334,47.212239583333336,0.0
18,2,852.4645142524724,53.85194880744619,0.0
18,3,847.4403620873269,46.402023429179984,0.0
19,0,910.9203539823009,52.92109144542773,0.0
19,1,912.0913154533845,64.74968071519797,0.0
19,2,907.1183574879227,54.932367149758456,0.0
19,3,906.6045364891519,42.22715318869165,0.0
20,0,827.2417721518988,58.706751054852326,0.0
20,1,829.8091787439614,70.64432367149757,0.0
20,2,825.5037154989384,66.05626326963908,0.0
20,3,821.514802631579,65.87116228070175,0.0
20,4,829.3420615128845,69.56982543640898,0.0
20,5,822.9893455098934,72.63089802130898,0.0
21,0,853.6,72.390625,0.0
21,1,859.4732061762035,68.09718437783833,0.0
21,2,852.9527777777778,67.26481481481481,0.0
21,3,849.1629318394025,63.53921568627451,0.0
21,4,847.3966244725738,60.59704641350211,0.0
21,5,844.8353293413173,55.92914171656686,0.0
21,6,839.4437869822485,54.76331360946745,0.0
21,7,838.0443786982248,54.38264299802761,0.0
21,8,834.1360946745563,53.794871794871796,0.0
21,9,826.6366764995083,54.19911504424779,0.0
21,10,822.3053949903662,52.69942196531792,0.0
21,11,815.645488029466,49.3195211786372,0.0
21,12,813.5486111111111,44.47420634920635,0.0
21,13,807.5862068965517,41.666666666666664,0.0
21,14,804.4355158730158,37.795634920634924,0.0
21,15,797.36119257087,34.247800586510266,0.0
21,16,792.0513227513227,29.751851851851853,0.0
21,17,786.0561959654178,26.062920268972142,0.0
21,18,782.2011494252873,25.330721003134798,0.0
21,19,780.1905472636817,23.122885572139303,0.0
21,20,776.6405128205128,22.046666666666667,0.0
21,21,783.1277056277056,21.708874458874458,0.0
21,22,793.094982078853,28.967741935483872,0.0
21,23,769.7852348993289,19.54921700223714,0.0
21,24,785.1827309236947,17.636546184738954,0.0
21,25,760.9264705882352,13.813725490196079,0.0
21,26,759.2615317667537,10.6792863359443,0.0
21,27,758.4774164408311,9.331978319783198,0.0
21,28,760.2098560354374,7.397009966777409,0.0
21,29,762.1767001114828,7.4108138238573025,0.0
21,30,768.2436823104694,6.484356197352588,0.0
21,31,775.1928104575164,3.591503267973856,0.0
21,32,779.7685185185186,3.0578703703703702,0.0
22,0,888.4238658777119,78.06607495069034,0.0
22,1,879.1369124622682,69.76649417852522,0.0
22,2,873.7396469789545,68.50543109300746,0.0
22,3,869.9218068535826,60.63956386292835,0.0
23,0,952.4573643410853,90.63023255813954,0.0
23,1,954.3746987951807,84.29759036144578,0.0
23,2,953.7219662058371,72.4615975422427,0.0
23,3,952.1952595936795,57.87547027840481,0.0
23,4,952.6464108031273,43.32587064676617,0.0
23,5,950.3250896057348,34.33512544802868,0.0
23,6,950.9388539482878,29.20859538784067,0.0
23,7,949.0053078556264,29.01167728237792,0.0
23,8,948.0491039426523,27.478494623655912,0.0
23,9,947.061111111111,21.55972222222222,0.0
23,10,938.3949065119278,18.86105738233398,0.0
23,11,936.3214542836573,9.913966882649389,0.0
23,12,933.6304347826087,4.685507246376812,0.0
24,0,863.6067044381492,441.5349386213409,0.0
24,1,861.3821548821549,439.1329966329966,0.0
24,2,858.3903133903134,437.44301994302,0.0
24,3,857.7013201320133,433.86369636963695,0.0
24,4,854.3908969210174,432.44109772423025,0.0
24,5,851.6499051233396,433.735926628716,0.0
24,6,846.4106592729513,435.7273567467652,0.0
24,7,840.8239583333334,436.8953125,0.0
24,8,835.5882629107981,437.2267605633803,0.0
24,9,829.919298245614,435.38070175438594,0.0
24,10,822.90867003367,433.60942760942766,0.0
24,11,814.5439045183291,433.4876385336743,0.0
24,12,807.3447311827956,431.00279569892473,0.0
24,13,800.9722222222223,428.3491452991453,0.0
24,14,794.0367801597309,425.17507356031945,0.0
24,15,786.9204874019001,422.4566294919455,0.0
24,16,779.0807770961146,419.98588957055216,0.0
24,17,773.4567676767678,419.18848484848485,0.0
24,18,766.9316686024002,419.53523035230353,0.0
24,19,760.4869281045751,418.6499423298731,0.0
24,20,751.5438923395445,418.0913043478261,0.0
24,21,742.7754151478331,416.40319967598214,0.0
24,22,733.9987804878049,415.6829268292683,0.0
24,23,725.7671568627451,415.87132352941177,0.0
24,24,718.1732253086419,413.02353395061726,0.0
24,25,710.8429228998849,412.2334100498657,0.0
24,26,705.9385767790262,410.4760299625468,0.0
24,27,702.5655238095238,410.13885714285715,0.0
24,28,700.0565280816921,410.3242159008023,0.0
24,29,693.8094980137233,407.1926688335139,0.0
24,30,688.2376344086022,406.0741935483871,0.0
24,31,680.3540478905359,405.4308247814519,0.0
24,32,670.1040992448759,404.6884214311399,0.0
24,33,659.6576086956521,406.5188405797101,0.0
24,34,651.9093959731543,410.6871737509321,0.0
24,35,650.1826119969628,412.2684130599848,0.0
24,36,649.5813492063493,422.6884920634921,0.0
24,37,646.5339588918678,420.5857908847185,0.0
24,38,647.763201320132,421.91006600660063,0.0
24,39,647.5380952380953,422.1930402930403,0.0
24,40,645.6924557351808,420.73941493456505,0.0
24,41,645.9412923561861,419.90661938534276,0.0
24,42,641.665191740413,415.9520648967552,0.0
24,43,637.7050179211469,412.6763440860215,0.0
24,44,633.8487654320988,412.025462962963,0.0
24,45,631.2018348623853,414.75688073394497,0.0
24,46,629.1929012345679,410.58256172839504,0.0
24,47,626.6436781609195,408.4064039408867,0.0
24,48,624.6869565217391,406.12318840579707,0.0
24,49,621.8861386138614,401.19768976897694,0.0
24,50,619.9826086956522,394.8949275362319,0.0
24,51,618.1104166666667,389.1979166666667,0.0
24,52,620.7614232209737,385.2752808988764,0.0
24,53,625.9224637681159,385.45217391304345,0.0
24,54,632.9458968772694,384.7098765432099,0.0
24,55,635.977366255144,381.8753086419753,0.0
24,56,636.8168103448276,381.4425287356322,0.0
24,57,637.3500986193294,381.32314266929654,0.0
24,58,640.6576486305945,383.5380761523046,0.0
24,59,643.8746719160105,382.32939632545936,0.0
24,60,646.1953333333333,382.6706666666667,0.0
24,61,647.3210884353741,382.1455782312925,0.0
24,62,652.4698755730191,381.93680419122467,0.0
24,63,653.3320512820513,385.73333333333335,0.0
25,0,853.9462365591398,435.5286738351254,0.0
25,1,849.0354058721935,434.74006908462866,0.0
25,2,842.2666666666667,438.0686274509804,0.0
25,3,838.0266203703703,439.00578703703707,0.0
25,4,832.0083459787556,441.1484572584724,0.0
25,5,826.4825087456272,444.03173413293354,0.0
25,6,822.13348647269,446.2656967840735,0.0
25,7,811.57332368548,445.25012059816686,0.0
25,8,800.264846743295,442.8960727969349,0.0
25,9,785.7485180118558,439.9163246694026,0.0
26,0,843.6395973154363,446.39574944071586,0.0
26,1,839.3128724672229,445.96722288438616,0.0
26,2,826.7368647717485,439.2217915590009,0.0
26,3,813.630808950086,444.6170395869191,0.0
26,4,799.9477464091135,446.9843982169391,0.0
26,5,815.7782193958665,471.7162162162162,0.0
26,6,787.1201859229748,443.3747233289066,0.0
26,7,776.4950914770193,436.863676929942,0.0
26,8,793.1654290429043,476.1864686468647,0.0
26,9,781.8650995340957,476.68678526048285,0.0
26,10,770.8791281373844,474.4092910612065,0.0
26,11,763.1320175438597,475.49780701754383,0.0
26,12,758.2938189845476,474.21169977924944,0.0
26,13,754.5527453523562,473.7572416774751,0.0
26,14,747.6870967741935,472.11548387096775,0.0
26,15,735.8150912106137,466.01699834162525,0.0
26,16,725.4813915857604,464.96440129449843,0.0
26,17,716.6095890410959,464.22312162723125,0.0
27,0,840.1002901704751,82.86706565106999,0.0
27,1,841.953056768559,84.23799126637554,0.0
27,2,840.2212948912494,82.04248861911988,0.0
27,3,841.7910372608258,74.1908358509567,0.0
27,4,841.0295815295816,75.53391053391053,0.0
27,5,838.559620596206,74.6750677506775,0.0
27,6,832.3116817724069,74.5785498489426,0.0
27,7,828.1328991799326,78.47539797395079,0.0
27,8,827.5413552566018,77.23044344793223,0.0
27,9,823.5651214128035,79.439293598234,0.0
27,10,820.1083707025412,78.64499252615845,0.0
27,11,816.3481071098801,74.50415512465374,0.0
27,12,807.8291608715808,70.04102920723227,0.0
27,13,801.0530417295123,66.59552538964304,0.0
27,14,794.4633123689728,60.91928721174004,0.0
27,15,786.4746707193516,56.31712259371834,0.0
27,16,776.4194699286442,50.591743119266056,0.0
27,17,771.093661573288,44.687889077532546,0.0
27,18,767.4460946094609,40.73707370737074,0.0
27,19,764.2791348600508,37.402798982188294,0.0
27,20,762.603937007874,36.59396325459318,0.0
27,21,770.4264,37.0744,0.0
27,22,769.2112781954887,36.590225563909776,0.0
27,23,762.7874432677761,35.99369641956631,0.0
27,24,759.312030075188,32.28395989974937,0.0
27,25,756.7997903563942,31.86844863731656,0.0
27,26,753.0354005167958,31.35529715762274,0.0
27,27,743.314604077762,34.37624466571835,0.0
27,28,735.6532846715329,37.54525547445255,0.0
27,29,733.8589743589744,36.47532656023222,0.0
27,30,737.9,35.20955710955711,0.0
27,31,746.378535002318,32.72067686601762,0.0
27,32,751.8490926456542,28.124164278892074,0.0
27,33,754.8314447592068,22.79367327667611,0.0
27,34,759.2937894226103,18.701843765162543,0.0
27,35,763.4825046040517,15.696132596685082,0.0
27,36,769.5397163120567,9.104255319148937,0.0
27,37,772.2286481210346,7.435090287945339,0.0
27,38,774.19918699187,7.090447154471544,0.0
27,39,772.7196702002356,4.897526501766785,0.0
27,40,771.0492610837439,3.227422003284072,0.0
27,41,769.4389438943894,2.3976897689768975,0.0
28,0,976.3864541832669,446.05112881806104,0.0
28,1,973.1265137029956,441.42224346717654,0.0
28,2,969.8891001267427,438.81178707224336,0.0
28,3,971.6657069737684,437.71497120921305,0.0
28,4,970.9083969465648,437.59669211195927,0.0
28,5,971.7672897196262,437.2688473520249,0.0
28,6,970.192218350755,437.7363530778165,0.0
28,7,973.8525098702764,438.7036097010716,0.0
28,8,977.058542413381,440.56391875746715,0.0
28,9,980.2582417582418,439.92002442002445,0.0
28,10,981.8294945617403,435.3637236084453,0.0
28,11,981.1016949152543,430.7641242937853,0.0
28,12,979.8080505655356,430.042248835662,0.0
28,13,980.0075346594333,429.2112718505124,0.0
28,14,976.9478234943352,426.75819916517594,0.0
28,15,973.7727272727273,425.8350815850816,0.0
28,16,970.2476280834915,427.2482605945604,0.0
28,17,965.4260606060607,426.83272727272725,0.0
28,18,958.5295597484277,430.5937106918239,0.0
28,19,953.9588235294118,431.62745098039215,0.0
28,20,949.1033390903858,434.93638457109955,0.0
28,21,946.8309734513274,435.8622418879056,0.0
28,22,942.917225950783,437.4692393736018,0.0
28,23,942.2938087341072,441.0422885572139,0.0
28,24,939.2414634146342,439.0685636856369,0.0
28,25,934.8546666666666,437.5666666666667,0.0
28,26,929.0538057742782,437.86692913385826,0.0
28,27,920.992039034412,436.1928608115049,0.0
28,28,912.5270546197039,436.1273608984176,0.0
28,29,906.108672086721,432.35257452574524,0.0
28,30,900.9847094801223,429.4388379204893,0.0
28,31,898.3969979296065,425.79347826086956,0.0
28,32,899.3405103668262,423.0252525252525,0.0
28,33,897.3816425120774,421.1246376811594,0.0
28,34,895.471264367816,417.7490421455938,0.0
28,35,893.3506554307115,414.03511235955057,0.0
28,36,888.9773603082853,408.22350674373797,0.0
28,37,882.5729862038273,406.1386292834891,0.0
28,38,877.8360433604336,404.5140018066847,0.0
28,39,876.376811594203,401.6236413043478,0.0
28,40,878.0509314308364,395.90665873959574,0.0
28,41,879.8293545534925,391.4345711759505,0.0
28,42,874.4500257599175,388.3444100978877,0.0
28,43,871.6699497875627,381.4463113171109,0.0
28,44,862.2076923076924,379.3410256410257,0.0
28,45,857.6617405582923,380.90722495894914,0.0
28,46,854.729716520039,381.26490713587486,0.0
28,47,848.6116049382716,380.4432098765432,0.0
28,48,842.4151515151515,380.27828282828284,0.0
28,49,837.6208333333334,379.5703125,0.0
28,50,833.1633285646161,379.1018121125418,0.0
28,51,828.6900226757369,376.9743764172336,0.0
28,52,824.334632034632,376.174025974026,0.0
28,53,818.917822614544,374.5928961748634,0.0
28,54,816.7087458745874,374.3333333333333,0.0
28,55,814.9080389768575,369.8146569224523,0.0
28,56,812.5370370370371,365.65262515262515,0.0
28,57,811.9052132701422,362.6251974723539,0.0
28,58,814.9399246704332,359.69171374764596,0.0
28,59,817.7368618618619,350.9144144144144,0.0
28,60,819.9243197278911,346.87797619047615,0.0
28,61,821.2044167610419,340.7144205360513,0.0
28,62,822.1355263157894,336.0719298245614,0.0
28,63,824.3749443702716,328.6108144192256,0.0
29,0,823.1795201371036,83.735646958012,0.0
29,1,812.2632398753894,80.50207684319834,0.0
29,2,809.2154724818276,78.71703011422638,0.0
29,3,804.7093253968253,75.36607142857143,0.0
29,4,798.0500633713561,69.56970849176172,0.0
29,5,803.4192411924118,66.15582655826559,0.0
29,6,811.5155106818846,85.05604331284752,0.0
29,7,802.6394557823129,79.83061224489796,0.0
29,8,809.7824858757062,96.04802259887006,0.0
29,9,795.526350461133,82.69367588932806,0.0
29,10,792.6255752794215,78.27449046679816,0.0
29,11,784.2203667321546,72.46398166339226,0.0
29,12,775.372514619883,67.23274853801169,0.0
29,13,769.9796437659032,63.295801526717554,0.0
29,14,762.0121152586772,63.39980353634578,0.0
29,15,756.8415807560137,60.251202749140894,0.0
29,16,766.2379933428437,66.36305278174036,0.0
29,17,746.3714285714286,54.357142857142854,0.0
29,18,743.497512437811,54.0530679933665,0.0
29,19,741.0581395348837,51.210077519379844,0.0
29,20,737.1617526617526,48.243652743652746,0.0
29,21,735.0212527964205,46.015287099179716,0.0
29,22,750.7518813634351,46.673085436033645,0.0
29,23,745.1015377657169,45.98439620081411,0.0
29,24,720.1212471131639,42.96728252501924,0.0
29,25,719.4181547619047,39.62797619047619,0.0
29,26,716.0962643678162,41.24712643678161,0.0
29,27,714.4196872778962,43.54904051172708,0.0
29,28,708.2384731670446,45.62925170068027,0.0
29,29,703.6522921522921,42.79448329448329,0.0
29,30,702.696336996337,41.91318681318681,0.0
29,31,705.9865979381443,37.69656357388316,0.0
29,32,708.5148975791434,33.7284295468653,0.0
29,33,707.8369829683699,28.871046228710462,0.0
29,34,733.1985357450474,25.055124892334195,0.0
29,35,729.5890957446809,22.44636524822695,0.0
29,36,690.9469964664311,23.391637220259128,0.0
29,37,689.4496743635287,18.47513321492007,0.0
29,38,686.1904761904763,16.017374517374517,0.0
29,39,680.7090848363393,13.791917167668672,0.0
29,40,681.5030138637734,8.685051235684147,0.0
29,41,682.347075405215,4.065186751233263,0.0
29,42,675.5972818311874,2.7088698140200282,0.0
29,43,674.5707298720843,6.7942061700526715,0.0
29,44,673.3061594202899,4.669384057971015,0.0
29,45,674.2657430730478,5.730058774139379,0.0
29,46,669.9804804804804,11.185435435435435,0.0
29,47,663.8565147881695,12.537569944044765,0.0
30,0,894.3648834019205,449.8984910836763,0.0
30,1,893.4570105820105,447.4794973544973,0.0
30,2,893.5607187112764,444.46902106567535,0.0
30,3,894.7960288808664,441.205174488568,0.0
30,4,895.7222222222222,436.71873182082606,0.0
30,5,896.191027926322,434.27777777777777,0.0
30,6,894.7198107957706,434.2902058987201,0.0
30,7,891.9324758842444,434.15273311897107,0.0
30,8,889.6120401337793,434.33723522853956,0.0
30,9,887.3820281124497,432.34136546184743,0.0
30,10,882.6754385964913,432.0026078710289,0.0
30,11,874.6499272197963,437.15065502183404,0.0
30,12,867.6154214559388,442.4066091954023,0.0
30,13,859.0927475592748,449.5181311018131,0.0
30,14,853.12341325811,453.3533145275035,0.0
30,15,847.2259152215801,455.8829479768786,0.0
30,16,840.744383310408,456.5334708849152,0.0
30,17,832.8620689655172,457.4787798408488,0.0
30,18,825.579615048119,455.4741907261592,0.0
30,19,821.5455729166666,451.7161458333333,0.0
30,20,817.8239074550129,446.4241645244216,0.0
30,21,814.2029659141214,443.7430278884462,0.0
30,22,808.1351468048359,442.67443868739207,0.0
30,23,802.5774797786291,440.4961685823755,0.0
30,24,795.5324370465216,437.1982501067008,0.0
30,25,790.5118319053447,436.25071399428805,0.0
30,26,785.4751729751729,434.91310541310537,0.0
30,27,782.8317738791422,434.30818713450293,0.0
30,28,780.0727590221187,436.5535506402794,0.0
30,29,780.0843857634902,436.2443551473402,0.0
30,30,781.7509448223734,436.7467876039305,0.0
30,31,783.6887640449438,432.3880149812734,0.0
30,32,779.7035794183445,429.49888143176736,0.0
30,33,775.0203883495145,428.21132686084144,0.0
30,34,776.5695538057743,420.50787401574803,0.0
30,35,782.6312056737588,417.06501182033094,0.0
30,36,779.0635555555555,413.9577777777778,0.0
30,37,768.1790736145575,418.9110835401158,0.0
30,38,764.7281515854601,419.162026295437,0.0
30,39,763.6639846743294,417.56436781609193,0.0
30,40,733.9196744515216,420.6316348195329,0.0
30,41,730.3793718772306,416.5927908636688,0.0
30,42,724.1169052488071,417.5838445807771,0.0
30,43,720.8041933191188,416.1865671641791,0.0
30,44,716.7931972789116,414.31020408163266,0.0
30,45,713.7038173142467,413.79447852760734,0.0
30,46,699.1036630036631,426.289010989011,0.0
30,47,710.1127946127946,411.3309764309765,0.0
30,48,708.920438957476,411.87860082304525,0.0
30,49,722.0582329317269,407.2617135207497,0.0
30,50,708.0229540918164,407.62774451097806,0.0
30,51,706.9531143052704,403.3343600273785,0.0
30,52,706.1972059779077,400.21994801819363,0.0
30,53,708.5965427266797,400.67221135029354,0.0
30,54,710.2912713472485,399.2514231499051,0.0
30,55,725.6017369727048,393.51240694789084,0.0
30,56,725.6777777777778,390.140329218107,0.0
30,57,727.6674454828661,387.0763239875389,0.0
30,58,730.0018982536067,384.5539104024297,0.0
30,59,731.0277777777778,378.2685185185185,0.0
30,60,719.8118279569893,386.0638440860215,0.0
30,61,736.1055555555556,372.69375,0.0
30,62,739.7040557667933,365.24524714828897,0.0
